,title,url,date,content
20,Apple Working On Location-Aware Battery Management For iPhone,https://techcrunch.com/2013/07/25/apple-working-on-location-aware-battery-management-for-iphone/,2013/07/25,"
Apple has been tinkering with ways to make the iPhone better at managing battery life intelligently based on usage pattern, a new patent filing published by the USPTO today (spotted by AppleInsider) reveals. The application describes a system that learns your habits, evaluates how much power is needed between your usual charges and does everything it can to keep the phone running when you’re away from power sources.
The invention involves using location data combined with the kind of activity that a user is actually engaging in with their smartphone to give a more complete picture of when they need to be stingy with power and when they don’t. It’s a little like how your Mac can detect when it gets plugged in and then change its power profile accordingly, adjusting things like display brightness and time until sleep. The mobile version would be smarter, however, and even estimate the amount of time a user will be away from a power source and modify energy usage accordingly.
Thus when a person is at home, the phone will know that and not worry too much about longevity. But when a user is traveling long distances, the phone would adjust “characteristics” to compensate. Those power saving strategies could include limiting data fetch intervals, turning down display brightness, turning off open applications or even preventing some from running.
The automatic component of the system would involve the iPhone storing a number of regularly used charging points and estimating time between those points based on daily habits, but users could also directly input specific information, like how long they thing they’ll be away from power for instance. Users could also select from different types of power profiles, the application suggests.
In another neat trick, the system would detect what kind of source is being used to charge and adjust the charging rate accordingly – charging faster when it knows it’s in a car and only available to power for a limited time, for instance, but slowing down at home to decrease the effect on battery health.
Power management is one way to tackle the needs of battery-hungry users who often find that to be the limiting factor of their smartphone devices. In place of sophisticated new battery technologies, this could be what Apple turns to to make iPhones balance ever-increasing processing power and energy demands, and it is a logical development for mobile computing in general.

"
21,"Tesla Shows Off A 90-Second Battery Swap System, Wants It At Supercharging Stations By Year’s End",https://techcrunch.com/2013/06/20/tesla-shows-off-a-90-second-battery-swap-system-wants-it-at-supercharging-stations-by-years-end/,2013/06/20,"
Tesla teased electric motorheads earlier this week by announcing an event that would show off its curious battery-swapping system, and it wound up being even more impressive than most of us imagined. Long story short, Tesla can swap a Model S’s battery in just 90 seconds (that’s less time than it takes to fuel up a regular car), and you won’t even have to get out of your seat to do it.
“We designed Model S from the beginning to be capable of swapping out the battery pack faster than you can fill a gas tank,” Tesla CEO Elon Musk said at the company’s Hawthorne design studio earlier this evening.
It’s not exactly a secret that the Model S’s battery pack can be switched out as needed, but the company saw fit to keep the details under wraps until today. For the process to run that quickly, you’d expect some technical wizardry to come into play and Tesla certainly delivers. Once a Model S owner parks the car on a designated spot, a platform raises from the ground to disconnect and grab hold of the depleted battery. The platform then descends back into the ground, dumps the battery, retrieves a fresh one, and rises once more to connect it to the car.
Really, it’s one of those things you need to see:

Frenzied drivers will still have to do some work, though — they’ll have to drop off the battery on the return leg of their journey and pay an unspecified “transport fee,” though they can also choose to keep the battery and pony up the difference between the price of the old and new batteries. The first swap-capable locations will be at supercharger stations located along California’s I-5, though the company plans to bring them online at east coast superchargers in short order.
Judging from the videos pouring out of the event, the overall tone of the presentation was exuberant, and it’s hard not to see why: The company is looking at hot-swappable batteries for its electric vehicles as a way to put them on even footing with traditional gas-powered cars. Of course, that’s not to say that bringing those changeable batteries to the masses is going to be easy.
Tesla has spent more than a year constructing supercharger stations along the east and west coasts in a bid to give their electric cars the juice to complete your average languorous summer road trip. Outfitting each of those stations with the ability to quickly replace batteries and get motorists back on the road presents quite a logistics problem. There’s the cost to consider — Tesla expects each battery swap station to cost about $500,000 to build, to say nothing of the maintenance and infrastructure costs that will come now that someone presumably has to stop by each station and replace worn-down batteries. Still, Tesla already has plans to triple the size of its supercharger network. If every one of them is slated to get battery-swapping stations, the prospect of trying to cruise the country in an electric car just got a lot less sketchy.
UPDATE: Tesla has posted an official version of the video with a bigger focus on how darned fast the process is. Check it out.


"
22,"Gcorelab Gets $482,000 For New Battery Cooling Technology",https://techcrunch.com/2013/04/23/gcorelab-gets-482000-for-new-battery-cooling-technology/,2013/04/23,"
A Singapore clean-tech company called Gcorelab has just received $482,000 (S$589,000) in funding for a new technology that promises to control the thermal issues that have plagued lithium-ion batteries.
Battery packs that use lithium-ion cells such as those found in laptops and, in larger deployments like electric cars, can suffer from cells failing. When the cells do and overheat, they can cause a chain reaction with neighboring cells, in a process known as thermal runway propagation, and this can lead to explosions.
Gcorelab has patented its cooling technology. It relies on cooling plates, and the team claims that its “oblique fin technology” can achieve 50 to 80 percent better results compared with liquid cooling, while using the same amount of energy.
Battery temperatures are managed by transferring heat away from components, and sensors help to regulate the cooling process, said Gcorelab co-founder, Ray Kung. It also works in cold climates, with heaters and coolers jumping in to keep things optimal, he added. (Batteries are finicky things; arctic temperatures can make them blow up, too.)

“Currently, battery thermal management is transitioning from air cooling to liquid cooling systems. While affordable and easy to implement, air cooling is vastly inferior in terms of heat transfer performance compared to liquid cooling,” said Kung.
So while the industry transitions to liquid cooling methods, Gcorelab is hoping its technology will provide a more affordable alternative to the latter.
If successful, the company’s technology could spell revolution for the battery industry and reliant industries, because of the cooling needed to prevent overheating and explosions.
Plenty of lithium-ion batteries have exploded over the years, from iPhones to electric toothbrushes. Bad enough to have something burst into flames while you’re brushing your teeth, but you can see why the airline and automotive industries are a lot antsier about safety standards regarding this.
Boeing’s brand new Dreamliner 787 planes recently suffered battery overheating faults, and regulators ordered all 50 planes to be grounded—the first US fleet grounding to happen in 34 years.
The grounding has reportedly cost Boeing an estimated $600 million, excluding other costs like compensation to airlines which have had business disrupted.
Tesla’s CEO, Elon Musk, has commented on Boeing’s battery woes. Musk’s diagnosis of Boeing’s design fault is that the 787 batteries have large cells placed close to each other. In order to minimize the cascading effects of thermal runway, Tesla cars use smaller battery cells with gaps between them, and tries to use better thermal insulation inbetween, he has said.
Gcorelab is working with a bus manufacturer in China, which it expects will be the biggest electric vehicle market globally in future. China has set a target to reach 5 million electric vehicles by 2020, to reduce its reliance on oil.
Gcorelab estimates this electric vehicle electronics cooling market to reach $5.7 billion a year by 2020. It also highlighted secondary markets that can be addressed such as cooling for wind turbines and aerospace uses, to be worth about $20 million in the same year.
The startup was founded in early 2011 by Lee Poh Seng and Kung. Lee has a PhD in mechanical engineering, and Kung has an MBA and functions as Gcorelab’s business development guy.
This round of seed funding came from Red Dot Ventures, one of the Singapore government’s appointed early-stage incubators. The government’s National Research Foundation (NRF) arm matches its incubators’ investments in the proportion of 85-15, providing a larger portion of the funding in order to boost seed funding amounts to startups in the country.

"
23,"Mophie’s iPhone 5 Battery Case, The Juice Pack Helium, Now Available For $79.95",https://techcrunch.com/2013/02/05/mophies-iphone-5-battery-case-the-juice-pack-helium-now-available-for-79-95/,2013/02/05,"
Mophie is one of the most trusted names in iPhone and mobile backup batteries, and the company has finally debuted its battery case for iPhone 5. The Mophie Juice Pack Helium is around 13 percent thinner than the Air version released for iPhone 4S and iPhone 4 (get it? Helium is lighter than air), and retails for $79.95 right now direct from the Mophie store. The cases should ship in time for Valentine’s Day, the company says.
The new Mophie boasts a 1500 mAh battery, which keen readers will notice is technically enough to double the 1,440 mAh power station inside the iPhone 5. That’s enough to boost your device’s talk time life by up to 6 hours on 3G, or provide another 6 hours of cellular browsing, 7 hours of WiFi browsing, 30 hours of audio playback or 7 hours of movie watching, according to Mophie.
The new slim down design is offered in both dark metallic and metallic silver colors, with the dark scheme shipping first, and it has the same LED power indicator and forward-facing speaker ports that have made the Mophie line a winner for the past few years. Of course the things can also stand to shed some weight and girth, so this new thinner design is very welcome, but the fact is that when you need juice and you’re without any kind of outlet, having one of these on hand can really save the day, and they take up less space than something like an external charger.
One final advantage of the Juice Pack Helium is that it has a micro USB port to take the place of the Lightning connector, which handles pass-through charging and data syncing just fine. That’s good news if you’ve already got a ton of micro USB cables (one is also included) lying around from other devices and don’t want to invest heavily in replacing all those 3o-pin Apple chargers from your past iOS devices. This may be one of those cases where a blogger’s needs may not reflect the larger community’s, but I’m definitely a believer given Mophie’s track record, and for sure picking one of these up.

"
24,Android Phones And Tablets Ranked By Battery Life: Longest Lasting Smartphones Aren’t Top-Tier Devices,https://techcrunch.com/2012/12/18/android-phones-and-tablets-ranked-by-battery-life-longest-lasting-smartphones-arent-top-tier-devices/,2012/12/18,"
Android smartphones can have a pretty bad reputation when it comes to battery life, though that reputation has definitely improved in general over time. A new report updated today from the Root Uninstaller Team (who created Battery Stats Plus for Google’s mobile OS) ranks the top 15 and worst 15 Android devices based on statistics shared through their app. There’s a huge variance between the best and the worst, and the ones on top might not be the flagship devices you’re looking for.
As you can see in the list, Root Uninstaller looks at both Android tablets and Android smartphones, which you might expect to skew the results a little bit. But despite a dominating performance from the Samsung Galaxy Tab 10.1, the list of the top 15 performers was a healthy mix of phones and slates. Coming in a close second with over 60 hours of battery life on average was the LG Optimus Pro, a phone released in July with a hardware keyboard and relatively small 240×320 display running Android 2.3.3 with a 3 MP camera. It’s on odd duck, with its QWERTY and VGA video, but it’s cheap, and according to this list, if it’s battery life you’re after most of all, you can do no better than the Optimus Pro.
The Motorola DROID RAZR HD also ranks pretty highly, highest among more up-market devices, with north of 40 hours battery life on average, and the HTC One V doesn’t rank that far behind with 40 hours. The RAZR HD’s battery life is something I can actually personally attest to: it’s a smartphone that keeps going long after I expect it to have faded. Admittedly, I’m not generally using it that much since it isn’t my main device, but there’s no denying it outlasts most of its competition by a wide margin.
 Way down at the other end of the spectrum, you’ll find the Samsung Galaxy Mini (two versions) with just over four hours each, and the Sony Xperia X8 and LG Optimus G. Samsung appears a lot on the list of the bottom 15, but then it also appears a lot on the top list, too. In fact, one thing this list serves to point out is just how much Samsung now dominates the Android device ecosystem.
Overall, Root Uninstaller’s list covers 474 Android devices and spans 5,585 user-submitted battery reports, so it has a decent-sized sampling, plus you see a lot of synchronicity with what reviewers and users have shared anecdotally about device battery life. The average life overall for Android devices is 20.4 hours, by the way, or just under a full day, and the top battery killer apps are generally actually boring system processes, as well as something called “Cowboy.” Battery life isn’t bad overall based on these numbers, but it’s not great either: next generation battery tech, whatever that ends up being, can’t arrive soon enough.

"
25,"Gift Guide: HyperJuice 2 External Battery For Mac, iPad And Mobile Devices",https://techcrunch.com/2012/11/19/gift-guide-hyperjuice-2-external-battery-for-mac-ipad-and-mobile-devices/,2012/11/19,"
Short Version
Do you like power? It’s very useful for using all those electronic devices we have. But often, those devices have less power than we’d like them to, especially when we’re traveling or fighting for socket space at a coffee shop or conference. The HyperJuice 2 can provide that power, and lots of it, enough to double the life of a new Retina MacBook Pro, and extend considerably longer the life of other, less power-hungry Macs.
Long Version
Features:

Two 10-watt USB ports for high-speed iPad charging (also works with basically any other device)
OLED display for charge/discharge and battery level info
Battery designed to be fully user-replaceable

Info:

100Wh battery (compared to 50Wh on 13-inch MacBook Air, 95Wh on 15-inch Retina MacBook Pro)
Price: $299.95
Available: Now (ships in 2 weeks)
Product page

The HyperJuice 2 is…
… like your standard external power reserves and battery banks, but on steroids because it’s designed to extend the battery life of your Mac laptop a significant, non-trivial amount. And it manages that, boosting my Retina MacBook’s battery life to around double, and providing quick access to plenty of juice for both iPhones and iPads. Since this is the sequel, you get two USB ports instead of one for simultaneous gadget charging.
Buy the HyperJuice 2 for…
… people who always complain about their battery dying, on any device they have. But make sure they’re at least somewhat technically proficient and willing to get their hands dirty: Apple nixed the MagSafe adapter that used to ship with the HyperJuice, so this one requires surgery if you want it to charge (and not just power) your MacBook’s battery. The kit for converting your MagSafe (not MagSafe 2, mind you, those aren’t compatible) adapter to work with HyperJuice 2 costs $49.95, but it does come with some solid wire strippers that are an awesome addition to any gadget lover’s tool kit.
Because…
… if you have ever run out of juice at a crucial moment and had no way to get the power back on, you already know this is the greatest gift you could ever receive. Definitely not for everyone at $300, but power is a wonderful, wonderful thing that you can’t put a price tag on in some lines of work.


"
26,"iPhone 5 Battery Images Leak: Only Slighter Larger Than iPhone 4S Battery, Despite Expected LTE",https://techcrunch.com/2012/08/10/iphone-5-battery-images-leak-only-slighter-larger-than-iphone-4s-battery-despite-expected-lte/,2012/08/10,"
In the blogosphere’s continuing quest to assemble a virtual iPhone 5 before Apple unveils a real one in September, 9to5Mac has published images of what appears to be the next iPhone’s battery. Juicy stuff!
As expected, the battery is a bit larger than the last iPhone, but not by much. It jumps from 1430mAh in the iPhone 4S (up from 1420mAh in the iPhone 4) to a 1440 mAh battery. With the expected inclusion of LTE, plus Apple’s turn-by-turn mapping (which is a huge battery drain, at least in iOS 6 beta), we must simply hope that Apple’s dual-core SoC will use this relatively limited power source efficiently.
According to the label on the battery pack, it was created in June of this year, which is right in line with Apple’s iPhone 5 timing.
So what else can we expect in Apple’s next-gen iPhone? For one, a larger 4-inch display at a resolution of 1,136 x 640, along with a new two-tone back panel. You’ll also see a much smaller connector dock along the bottom, as Apple is allegedly replacing the worn out 30-pin dock Apple’s used for so long in its iThings with a 19-pin mini dock.
Of course, iOS 6 will ship with the device.


"
27,Carat: The Brilliant App That Increases Your Battery Life By Showing What Other Apps To Kill,https://techcrunch.com/2012/06/14/carat-battery/,2012/06/14,"
“Kill Pandora – Expected Battery Life Improvement: 1 hour 50 minutes” This is what you’ll learn from Carat, an incredibly useful free new iOS and Android app that’s the first to give you personalized mobile battery life-saving recommendations.
Carat quietly takes measurements from you device, does some math, combines it with other people’s anonymized data, and sends back tips on if you should update your OS, kill or restart apps, and how many more minutes of tablet or phone fiddling you’ll gain.
As battery tech is expected to improve slowly, some say increasing life just 5% a year, and as we get faster processors, more powerful apps, and brighter screens, everyone could use a Carat in their pocket.

The guys that built Carat? They’re not joking around. They’re a team of top-notch M.S. and Ph.D scientists from the UC Berkeley electrical engineering and computer science department’s  Algorithms, Machines, and People Laboratory (AMP Lab). Carat wasn’t built to make money. It’s the consumer product of cutting-edge battery science and a way for the team to collect more anonymous, privacy-respectful data for research that could make all our devices last longer.
Carat’s recommendations break down into killing off bugs and hogs. These usually aren’t “bad” apps Energy bugs are apps that are sapping a lot more power from you than everyone else because they’re probably malfunctioning, so Carat tells you to restart or re-download them. For example, a notes app that uses little power for 95% of users, but it’s accidentally activating your GPS over and over.
Hogs are apps that just naturally use of ton of power or needlessly run in the background, like streaming music apps. Carat reminds you to shut them down, which is especially useful when you get that 20% battery remaining notification half-way through the day and you’d do anything to still be able to get calls and texts rather than have your phone die.
You can click through suggestions on the Actions for instructions on exactly how to fix your problems. You can also check out the My Device tab to see your average battery life, and a score for how it stacks up against other users.
Some things Carat has discovered:

In an initial test with just 100 users, it found 35 apps with energy bugs proving how badly users and developers need Carat’s data.
Carat has since found thousands of instances of these energy bugs on devices in the wild
Skype, Yelp, and Pandora are some of the most popular energy hogs. They’re not necessarily inefficient, they just require more power than most apps and might be the best to temporarily kill off.


Adam Oliner, the project leader for Carat who’s a Stanford CS Ph.D with degrees in math, CS, and EE from MIT, tells me his app is a big leap forward because other battery life recommendation apps make very unscientific, generic suggestions based only on your data, like “shut down all your apps” or “dim your screen”. Gee, thanks Captain Obvious. Others require you to have jailbroken your phone, go through a lengthy installation process, or even suck a lot of energy themselves.

But Carat’s philosophy is “deploy to the crowd, debug in the cloud” so it can empower everyone to easily collaborate for a more satisfying mobile experience. “Carat uses almost no energy, and the longer you use it, the better recommendations you get. The team even shares its bug data with developers of apps that exhibit them, so they can fix them.
With Carat, knowledge really is power. The app is available for download for iOS, and Android, as well as for tinkering on GitHub.

"
28,iPhone 4S Battery Life Bugs Got You Down? Try This,https://techcrunch.com/2011/10/31/iphone-4s-battery-life-bugs-got-you-down-try-this/,2011/10/31,"
It hits you when you least expect it. It slips away under a mask of dormant inactivity. And it can ruin your entire day. 
It’s your iPhone 4S battery life, and it sucks. 
It’s been 17 days since the iPhone 4S was released — 19 since iOS 5 — and just like the madness that was Antennagate, complaints are churning out left and right. As Erick so clearly pointed out, the iPhone 4S is meant to offer 8 hours of talk time, or “up to 6 hours” of Internet use on 3G. For so many of us — including iPod touch and iPhone-not-4Ses running iOS 5 — that simply isn’t the case. But there may be hope. 
To start, there are a few possible bugs in iOS 5 that may be sucking an inordinate amount of life out of your battery: a calendar bug and a time zone bug (one of which can be summarily blamed on location services, as can most of the other battery life killers in iOS 5/iPhone 4S). 
The calendar bug is still somewhat unclear, but has been reported in Apple forums. Basically, when your calendar app is turned on in the Notifications Center, events are “re-ordering themselves near-constantly,” which sucks the life straight out of the phone. The only fix as of now, unfortunately, seems to be disabling the calendar app within the Notifications center.
The Time Zone bug, however, seems to be solved (although again, by disabling things). Oliver Haslam over at iDownloadBlog noticed, like many of us, that iOS 5 was sucking his iPhone 4 battery dry. He realized that by going into Settings > Location Services > System Services (all the way at the bottom) > Setting Time Zone, and toggling off the location services, his battery life nearly doubled. According to Haslam, iOS 5 probably has a bug that constantly pings the servers to update location, and thus update time zone settings. 
When it comes down to it, iOS 5’s location services are most usually the culprit in cases of random battery life drainage for no apparent reason. It allows your apps and other services to ping for your location way more often than before, but in many cases it’s totally unnecessary (like TapTap Revenge, for example). Just head into Settings > Location Services and browse through the various apps using the phone’s location. The option to turn it off for some apps but not others is there for a reason; use it.
Don’t forget to dip back into System Services (yep, all the way at the bottom), and disable anything you deem unworthy. Diagnostics & Usage should fall into that category, as it merely sends back information to Apple about the way you use your phone and where. And, any one of the services you turn off can always be turned back on. No harm done. 
Email, especially with certain settings, can really wear on your battery since the Mail app can be set to ping mail servers almost constantly. An easy way to help spare some green bar is to really take a look at your account(s) and what you need out of them. If most of your emails tend to be about daily deals or new book releases, do you really need them pushed immediately to your phone? Axe push if you can, and if your accounts don’t support it anyway, play with your update timings and try to find the right balance between being in the loop and being able to use your phone.
Siri uses up a lot of processing power, but I wouldn’t kill her for it. Siri is one of the iPhone 4S’s best features, and other sacrifices can be made to save her.
Then, of course, the basics: turn off Wifi and Bluetooth, turn down screen brightness, and keep the phone out of the sun and/or heat. Oh, and if you have such crappy service that you’re not really able to use your phone much anyway, you might as well just switch it to Airplane mode. It’ll stop the phone from working so hard to connect and maintain that connection, and should last you much longer once you’re in a place you can actually use it.
The truth is there isn’t some quick fix or magical solution to this problem. It’s a question of priorities. Which apps, which notifications, which location services are worth a speedier death for your iPhone? In the end, it’s your decision. At least until Apple rolls out an update to iOS 5 and squashes a few of these issues. 

"
29,New Wifi Tech Could Double Your Phone’s Battery Life,https://techcrunch.com/2011/07/02/wifi-phone-battery-life/,2011/07/02,"
If you ever get the sense that someone on the wifi network you’re using is hogging all the juice, you may be right. Not only does sharing wifi with others downloading large files interfere with your enjoyment of the latest viral video, but it can majorly drain your battery as well.
A new solution from a Duke University computer science graduate student could alleviate your frustrations and potentially double your battery life by allowing your wifi device to “nap” until more bandwidth is available. This means you might have to wait a couple minutes to watch your video, but that could be a productivity boon anyway.
Justin Manwelier‘s SleepWell is a piece of software that helps maximize download efficiency by alerting the wifi device in your phone when a download is finished on a neighboring device. Most wifi devices have to “stay awake” while waiting for their turn to download, draining a good deal of battery in the process.
“The SleepWell-enabled wifi access points can stagger their activity cycles to minimally overlap with others, ultimately resulting in promising energy gains with negligible loss of performance,” Manwelier said in a statement.
The proximity of wireless devices affects their performance as well, with longer download times in more crowded areas, like cities. And, as cloud computing continues to grow, the reasons for connecting to wifi will increase. Putting a wifi-connected device on standby until a download from another device is complete increases both devices’ battery life.
No word yet on when SleepWell will be released, but once it is, we can all look forward to having more time to surf before seeking out an outlet.
Photo by Florian Boyd

"
30,Concept USB Drive/Battery Is At Least Clever,https://techcrunch.com/2011/01/18/concept-usb-drivebattery-is-at-least-clever/,2011/01/18,"
Designer Wonchul Hwang has an idea: it’s a AA battery with a pop out USB connector that doubles as a flash drive and a rechargeable battery, thus allowing you to power your electronic devices and… ummm… store data on them? At the same time? At different times?
Unfortunately, once you start thinking about this device you kind of realize it’s dumb. What happens if you need the data off the drive? Or need to charge multiple batteries? What happens when you overheat the battery? Do you lose the data? So many questions!
This is basically a concept so let’s all stare at it and move on, shall we? And, to be fair, Wonchul’s Wrap Stove, a heater that wraps around a pot, is considerably cooler.
via YankoDesign via Dvice

"
31,Nintendo 3DS May Be Crippled By 3 Hour Battery Life,https://techcrunch.com/2011/01/10/nintendo-3ds-may-be-crippled-by-3-hour-battery-life/,2011/01/10,"The Nintendo Japan site disclosed the official specs on the 3DS, and while overall it looks good, there is one thing that might be a deal breaker for some. Apparently, it takes a whole lot of battery life to power a 3D screen, even one the size of the 3DS.
It appears that the 3DS may have a bit of a battery issue. According to the specifications on the Nintendo Japan website, when playing cartridge games you can expect a battery life of 3.5 hours. It’ll also take 3.5 hours to recharge the device. Battery life does improve if you use software instead of cartridges, but it may take some time before there’s software in the store that supports the 3D functionality. So the real question is will the battery life be an issue for you? Or do you still want to buy a 3DS?
[via 1up]

"
32,"RIM To Playbook Doubters: L8R H8R, Battery Life Is Just Fine",https://techcrunch.com/2010/12/30/rim-to-playbook-doubters-l8r-h8r-battery-life-is-just-fine/,2010/12/30,"Remember when some dude said that the Playbook got 2 hours of battery life on a good day? Wrong, says RIM. They released an official message to all the haters.
“Any testing or observation of battery life to date by anyone outside of RIM would have been performed using pre-beta units that were built without power management implemented. RIM is on track with its schedule to optimize the BlackBerry PlayBook’s battery life and looks forward to providing customers with a professional grade tablet that offers superior performance with comparable battery life.”

"
33,"Panasonic's New Electric Bike Has Big Battery, Boasts 66km Travel Range",https://techcrunch.com/2010/11/11/panasonics-new-electric-bike-has-big-battery-boasts-66km-travel-range/,2010/11/11,"
We’ve covered quite a few electric bikes over the years, but Panasonic’s new model, the oddly named EX BE-ENE [JP, PDF] has one feature that makes it stand out: at 12Ah, it boasts the battery with biggest capacity for an e-bike out there, according to the company. Panasonic says its version tops conventional e-bike batteries by around 20% in this area.
Like most other electric bikes, the EX BE-ENE has three modes. There is the automatic mode, which lets you travel 46km on a single charge, the power mode (46km) and the eco-mode, which even makes it possible to travel for 66km. The battery takes 4 hours to charge.

Panasonic plans to start selling the bike, which is sized at 580×1,875mm and weighs 27.7kg, on December 6. It’s going to available in Japan only for the time being (price: $1,600).

"
34,Israeli Company Perfecting 59 Second EV Charge,https://techcrunch.com/2010/08/27/japanese-company-perfecting-59-second-ev-charge/,2010/08/27,"How do you recharge an electric vehicle in 59 seconds? Simple. You swap out the battery. Tokyo’s largest taxi company has been testing a rather surprising and innovative method of extending the range on their electric fleet: swapping out the battery. Makes sense really, if you think about it.

I should qualify that, it makes sense for fleet vehicles. Perhaps with a redesign and a giant socket in the trunk for the worlds largest AA battery, but the current technology certainly isn’t set up for a quick change. TreeHugger reported on all the gory details, and the end result is until battery technology matures to the point where we’re able to get better distance out of a cell, this may be what the future holds.

"
35,Flying Green: The Possibilities And Challenges Of Electric Aircraft,https://techcrunch.com/2010/08/12/flying-green-electric-aircraft/,2010/08/12,"
Airplanes release greenhouse emissions into the atmosphere and require enormous amounts of fuel to fly. A Boeing 747 can consume up to five gallons of fuel per mile. But what if planes could be powered by electricity?  Though they won’t replace passenger airliners anytime soon, small, zero-emission, electric planes are flying today.
Engineers have been pursing electric flight for decades. In 1979, the Solar Riser became the first manned electric aircraft to fly. It used photovoltaic cells to charge a battery that powered an electric motor, but could only fly five minutes, at which point it could either glide or land.
Many enhancements have been made since, and several models of electric planes are showing signs of promise. Two of the most interesting planes to fly recently are the E430 and the SkySpark.
Yuneec International‘s E430 won the Lindbergh Electric Airplane Prize at the World Electric Aircraft Symposium last month. Yuneec opened a 260,000 square foot factory in China and was the first commercially available electric aircraft, with a price tag of $89,000.
The E430 seats two people and flies up to 95 miles per hour, or 60 miles per hour when cruising. Without passengers the plane weighs 561 pounds, which includes its 184-pound lithium polymer battery that needs three to four hours to charge.
This video from Yuneec shows the plane in action:

The SkySpark set a record for electric airplane air speed when it reached 155 miles per hour last year. It also runs on lithium polymer batteries, though its manufacturer, the Italian startup DigiSky, wants to try hydrogen fuel cells next.
Here is a video of its record-setting flight:

Electric planes capture the imaginations and ambitions of many, including Tesla founder Elon Musk, who has said he’s interested in building an “electric super sonic plane” in the future.
NASA is also behind the cause, helping run Centennial Challenges for Aeronautics competitions to encourage aircraft innovation. Next summer’s competition, the Green Flight Challenge, will center around efficiency: the minimum bar for entry will be for aircraft that can surpass the equivalent fuel-efficiency of 200 miles per gallon per passenger.
The technology is improving, but that doesn’t mean it’s near developed enough to green up 747s. One of the main things prohibiting passenger planes from going electric is battery technology. Batteries with enough juice to power a plane are heavy and large, but airplanes need to be light to take off and stay in the air.
Solar powered airplanes have the advantage of being lightweight in comparison to battery-powered planes. Earlier this summer, a solar powered airplane set a new record by flying for 26 straight hours. Its 12,000 solar cells charged batteries that took over when the sun set. This solar/battery combination can theoretically keep a plane in the air for years, though its size and weight capacity is still limited by battery technology.
Wireless power transmission has also been tested, though far less than battery and solar. The technology sends microwave energy or lasers through the air to an airplane’s receiver. NASA has demonstrated the technology works with small, unmanned solar craft, but has yet to try it on larger aircraft.
Another concept that could help longer flights become more feasible is regenerative soaring, in which a propeller acts as a wind turbine to generate energy when the plane flies through an updraft. The Electraflyer C‘s propeller can be turned into a wind-powered generator at a flip of a switch to charge its lithium-ion-polymer batteries. The plane weighs 380 pounds and can fly about 90 minutes, reaching speeds of up to 80 miles per hour. Once drained, the batteries require a six-hour charge.
It’ll be a long time before your next commercial business flight is green, but those considering a pilot’s license have a few greener birds to choose from.

"
36,The Icon iPhone charger is real,https://techcrunch.com/2010/06/12/the-icon-iphone-charger-is-real/,2010/06/12,"
Our good buddy Wayne in Singapore just picked up the Icon iPhone charger at a PC fair and reports that it’s real, it works, and it’s pretty cool.

He writes:
Hey, oddly enough, I just bought this gadget at the Singapore PC show
yesterday — and have been testing it out before even seeing this
post. 

"
37,MiLi Power Skin claims to be smallest iPhone external battery yet,https://techcrunch.com/2010/04/21/mili-power-skin-claims-to-be-smallest-iphone-external-battery-yet/,2010/04/21,"
The trade-off between compact size and prolonged battery life has plagued iPhone owners pretty much since the product was released. There’s only so much space to cram battery cells in that sleek form factor, so the operating time of the phone is restricted. A variety of products have entered the market to extend the life of your iPhone battery without overly extending the bulk of the phone. The newest entrant in this market, the MiLi Power Skin, purports to be the slimmest external battery for your iPhone yet.

•	World’s thinnest external battery and protective case for iPhone 3G and 3GS
•	Pass-through USB/mini-USB allows you to charge and sync your iPhone without removing case
•	1,200 mAH battery capacity doubles the life of your iPhone 3G & 3GS
•	8 two-toned color combinations using black, white, blue, green, orange, and silver
•	Apple certified with a one-year manufacturer’s warranty


Not content to make the smallest external iPhone battery, MiLi also has the PocketPal, the “World’s smallest mobile phone USB Charger”.  Presumably it’s also the world’s easiest-to-lose USB charger!
The Power Skin runs $69.95, and the PocketPal is $19.95. Buy ’em both in the Power Skin+ combo for $79.95

"
38,Sanyo's electric bicycle charges battery on both flat ground and downhill slopes,https://techcrunch.com/2010/03/02/sanyos-electric-bicycle-charges-battery-on-both-flat-ground-and-downhill-slopes/,2010/03/02,"
We have reported about electric bicycles multiple times in the past, but today Sanyo in Japan announced [press release in English] the “eneloop Hybrid Bicycle” whose battery riders can actively charge while pedaling on flat roads. Previous models, for example this one Sanyo released in 2008, mainly harness energy from braking when the bike goes downhill (“Loop Charge Mode”).
Dubbed Eco Charge Mode, Sanyo will use the new system in their next eneloop models, the CY-SPL226 (26-inch wheel diameter/pictured on top) and CY-SPL224 (24-inch wheel diameter). Riders can still charge the 25.2 V-7.6 Ah battery via the Loop Charge Mode, but now have more options to save energy for longer riding distances with the new system (Sanyo says the Eco Charge Mode increases the assisted travel distance by about 53%).

The two new models feature an assisted travel distance of up to 55km and even 68km when equipped with an extra battery. A full charge of the battery takes 280 minutes.

Sanyo plans to start selling the new e-bikes in Japan on April 28 (price: $1,800 each). The company unfortunately doesn’t say if the eneloop bikes will ever be sold outside Japan (where 350,000 bikes have been sold last year) as well.

"
